City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
466,Santa Cruz De Tenerife,ES,28.4682,-16.2546,68.61,85,100,16.11,overcast clouds
467,Carauari,BR,-4.8828,-66.8958,75.09,93,47,2.3,scattered clouds
468,Taperoa,BR,-7.2075,-36.8267,70.34,86,37,13.65,scattered clouds
469,Galesong,ID,-5.3166,119.3661,75.22,81,7,4.76,clear sky
470,Belaya Gora,RU,68.5333,146.4167,56.44,33,74,11.52,broken clouds
471,Samarai,PG,-10.6167,150.6667,82.71,74,82,13.15,broken clouds
472,Susangerd,IR,31.5608,48.1831,99.66,12,13,12.71,few clouds
473,Yerofey Pavlovich,RU,53.9667,121.9667,65.03,45,22,2.01,few clouds
474,Pandan,PH,14.0453,124.1694,81.07,78,95,4.21,overcast clouds
475,Tessalit,ML,20.1986,1.0114,93.33,7,2,6.8,clear sky
476,Darhan,MN,49.4867,105.9228,59.22,59,100,4.09,overcast clouds
477,Whitianga,NZ,-36.8333,175.7,60.76,87,92,8.01,overcast clouds
478,Bonthe,SL,7.5264,-12.505,78.24,86,100,8.1,overcast clouds
479,San Carlos De Bariloche,AR,-41.1456,-71.3082,46.15,66,75,24.16,broken clouds
480,Dharmadam,IN,11.7833,75.4333,78.39,89,100,3.98,light rain
481,Bardiyah,LY,31.7561,25.0865,72.48,80,0,9.26,clear sky
482,Manavalakurichi,IN,8.1333,77.3,78.66,88,100,11.27,overcast clouds
483,Ixtapa,MX,20.7,-105.2,79.23,78,75,11.5,broken clouds
484,Gamboma,CG,-1.8764,15.8644,75.33,69,73,1.1,broken clouds
485,Matay,EG,28.419,30.7792,82.44,41,0,10.71,clear sky
486,Laguna,US,38.421,-121.4238,81.07,53,100,12.66,overcast clouds
487,Araouane,ML,18.9048,-3.5265,97.72,12,12,2.24,few clouds
488,Kurchum,KZ,48.5722,83.6542,44.55,81,12,6.67,few clouds
489,Naze,JP,28.3667,129.4833,74.32,85,100,25.77,moderate rain
490,Tabuk,PH,17.4189,121.4443,77.97,79,84,2.19,broken clouds
491,Dzerzhinsk,RU,56.2389,43.4631,54.82,100,0,0.0,clear sky
492,Phan Thiet,VN,10.9333,108.1,78.26,86,42,7.36,scattered clouds
493,Mabaruma,GY,8.2,-59.7833,71.64,99,100,2.82,overcast clouds
494,Padang,ID,-0.9492,100.3543,75.25,83,100,2.64,overcast clouds
495,Tomatlan,MX,19.9333,-105.25,83.14,56,0,8.48,clear sky
496,Lubango,AO,-14.9172,13.4925,53.22,42,31,5.57,scattered clouds
497,Santa Barbara,US,34.7333,-120.0343,86.34,52,77,14.09,broken clouds
498,Callaway,US,30.153,-85.5699,78.96,70,0,11.5,clear sky
499,Madang,PG,-5.2246,145.7966,80.08,79,74,2.77,broken clouds
500,Ourossogui,SN,15.6064,-13.3211,95.0,34,0,13.8,thunderstorm
501,Erzin,TR,36.9559,36.2,65.39,81,0,1.77,clear sky
502,Hualmay,PE,-11.0964,-77.6139,66.45,80,91,12.88,overcast clouds
503,Cerro Punta,PA,8.85,-82.5667,55.45,98,100,0.76,overcast clouds
504,Muroto,JP,33.2833,134.15,71.37,90,100,6.8,overcast clouds
505,Quebrangulo,BR,-9.3189,-36.4711,68.94,99,51,6.42,broken clouds
506,Yeppoon,AU,-23.1333,150.7333,71.38,79,47,5.91,scattered clouds
507,Garissa,KE,-0.4536,39.6401,75.52,69,86,13.29,overcast clouds
508,Nouadhibou,MR,20.931,-17.0347,66.18,82,62,16.11,broken clouds
509,Goure,NE,13.9835,10.2704,92.28,22,100,12.95,overcast clouds
510,Shache,CN,38.4167,77.2406,70.72,26,100,0.4,overcast clouds
511,Severo-Yeniseyskiy,RU,60.3725,93.0408,43.47,62,100,1.52,overcast clouds
512,Bagdarin,RU,54.4333,113.6,55.63,79,100,1.83,light rain
513,Winneba,GH,5.3511,-0.6231,77.85,85,100,10.42,light rain
514,Tyrma,RU,50.0833,132.1667,65.62,47,10,1.81,clear sky
515,Nueva Loja,EC,0.0847,-76.8828,69.58,98,75,1.68,broken clouds
516,Ankara,TR,39.9199,32.8543,67.39,56,0,0.0,clear sky
517,Port Hueneme,US,34.1478,-119.1951,88.79,69,0,16.11,clear sky
518,Tautira,PF,-17.7333,-149.15,80.33,72,69,16.4,broken clouds
519,Cockburn Town,TC,21.4612,-71.1419,82.36,74,75,9.22,broken clouds
520,Nurota,UZ,40.5614,65.6886,72.19,18,1,6.46,clear sky
521,Goderich,CA,43.7501,-81.7165,61.12,72,100,8.05,light rain
522,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,75.67,38,2,4.63,clear sky
523,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,61.43,79,97,2.01,overcast clouds
524,Rio Grande,BR,-32.035,-52.0986,60.91,95,99,3.87,overcast clouds
525,Pierre,US,44.3683,-100.351,73.06,75,100,6.91,overcast clouds
526,Paamiut,GL,61.994,-49.6678,40.78,77,0,7.78,clear sky
527,Boshnyakovo,RU,49.6333,142.1667,50.49,69,4,4.47,clear sky
528,Qaqortoq,GL,60.7167,-46.0333,43.75,66,100,6.17,overcast clouds
529,Belmonte,BR,-15.8631,-38.8828,71.62,73,93,11.77,overcast clouds
530,Huangnihe,CN,43.5583,128.0239,43.77,96,100,9.89,overcast clouds
531,Astoria,US,46.1879,-123.8313,56.46,92,100,10.36,overcast clouds
532,Aztec,US,36.8222,-107.9929,87.21,16,84,17.94,broken clouds
533,Muros,ES,42.7762,-9.0603,63.09,80,98,8.68,overcast clouds
534,College,US,64.8569,-147.8028,74.59,18,20,10.36,few clouds
535,Fortuna,US,40.5982,-124.1573,65.32,63,20,8.05,few clouds
536,Stornoway,GB,58.2093,-6.3865,49.93,87,0,5.75,clear sky
537,Rongcheng,CN,30.634,117.8517,76.87,82,57,3.22,broken clouds
538,Oktyabrskoye,RU,43.0645,44.7417,59.14,94,67,2.24,broken clouds
539,Port Hedland,AU,-20.3167,118.5667,66.25,48,0,10.36,clear sky
540,Lagoa,PT,39.05,-27.9833,63.73,96,91,16.6,overcast clouds
541,West Wendover,US,40.7391,-114.0733,78.01,27,40,16.11,scattered clouds
542,Opuwo,NA,-18.0607,13.84,57.85,38,100,11.39,overcast clouds
543,San Quintin,MX,30.4833,-115.95,67.44,77,2,19.44,clear sky
544,Namatanai,PG,-3.6667,152.4333,84.0,66,60,3.53,broken clouds
545,Ornskoldsvik,SE,63.2909,18.7153,40.98,74,3,5.86,clear sky
546,Ziway,ET,7.9333,38.7167,64.54,79,91,8.75,light rain
547,Homer,US,59.6425,-151.5483,69.04,60,20,17.27,few clouds
548,Najran,SA,17.4924,44.1277,72.25,18,0,3.13,clear sky
549,Karratha,AU,-20.7377,116.8463,68.59,50,39,13.98,scattered clouds
550,Camocim,BR,-2.9022,-40.8411,75.81,91,77,10.31,broken clouds
551,Aljezur,PT,37.3191,-8.8033,60.67,83,24,12.37,few clouds
552,High Level,CA,58.5169,-117.136,75.31,25,75,11.5,broken clouds
553,Srikakulam,IN,18.3,83.9,81.99,88,46,9.1,scattered clouds
554,Yangambi,CD,0.8102,24.4336,68.31,98,72,2.46,broken clouds
555,Chibombo,ZM,-14.6569,28.0706,50.2,78,10,5.68,clear sky
556,Roma,US,43.2128,-75.4557,71.74,40,0,10.36,clear sky
557,Marystown,CA,47.1666,-55.1483,50.86,100,85,5.08,overcast clouds
558,Vestmannaeyjar,IS,63.4427,-20.2734,49.19,93,100,19.57,mist
559,Jumla,NP,29.2747,82.1838,54.32,62,33,4.16,scattered clouds
560,Calatagan,PH,13.8833,120.65,83.5,72,60,4.32,broken clouds
561,Ekpoma,NG,6.7421,6.139,68.4,97,99,0.31,overcast clouds
562,Hambantota,LK,6.1241,81.1185,77.88,87,94,16.06,light rain
563,Siderno,IT,38.2779,16.302,81.34,47,6,8.39,clear sky
564,Shar,KZ,49.5886,81.0453,47.07,70,65,2.62,broken clouds
565,Gallup,US,35.5281,-108.7426,84.96,14,0,16.11,clear sky
566,Prince Albert,CA,53.2001,-105.7677,62.55,31,20,12.66,few clouds
567,Atasu,KZ,48.6814,71.6433,54.68,51,100,12.82,overcast clouds
568,Bahia Blanca,AR,-38.7196,-62.2724,49.89,69,53,8.48,broken clouds
569,Srednekolymsk,RU,67.45,153.6833,50.83,38,83,14.38,broken clouds
570,Secovce,SK,48.7007,21.661,59.88,87,0,4.0,clear sky
571,Talara,PE,-4.5772,-81.2719,65.37,90,33,16.96,scattered clouds
572,Kropotkin,RU,45.4375,40.5756,63.01,97,95,5.3,overcast clouds
573,Nkwerre,NG,5.7556,7.1063,69.85,97,93,2.3,overcast clouds
574,Tambacounda,SN,13.7539,-13.7586,93.25,49,0,4.61,clear sky
575,Flinders,AU,-34.5833,150.8552,55.38,58,19,17.0,few clouds
576,Faya,SA,18.3851,42.4509,66.31,18,13,2.59,few clouds
577,Londoko,RU,49.0333,131.9833,66.63,42,1,1.9,clear sky
578,Karaton,ID,-6.3424,106.1045,72.82,93,100,3.4,overcast clouds
579,Boysun,UZ,38.2061,67.1986,65.73,31,0,4.41,clear sky
580,Shimoda,JP,34.6667,138.95,62.96,94,100,22.39,light rain
581,Sabang,ID,5.8933,95.3214,82.63,77,100,12.71,overcast clouds
582,Show Low,US,34.2542,-110.0298,84.49,16,0,13.8,clear sky
583,Skjervoy,NO,70.0311,20.9714,44.6,74,90,24.43,overcast clouds
584,Santiago,CL,-33.4569,-70.6483,58.86,53,0,8.05,clear sky
585,Khani,GE,41.9563,42.9566,54.97,95,78,1.43,broken clouds
586,Mantua,IT,45.1667,10.7833,70.09,77,67,3.0,broken clouds
587,Daneti,RO,43.9833,24.05,68.92,87,31,12.1,scattered clouds
588,Panama City,PA,8.9936,-79.5197,83.93,83,40,5.75,scattered clouds
589,Santa Fe,AR,-31.6333,-60.7,57.0,78,100,3.0,overcast clouds
590,Aguimes,ES,27.9054,-15.4461,66.83,68,20,26.46,few clouds
591,Pacific Grove,US,36.6177,-121.9166,76.33,81,75,10.36,broken clouds
592,Tual,ID,-5.6667,132.75,82.71,75,36,9.42,scattered clouds
593,Shieli,KZ,44.1667,66.75,74.59,25,80,7.38,broken clouds
594,Mo I Rana,NO,66.3128,14.1428,41.47,93,100,3.44,overcast clouds
595,Goya,AR,-29.14,-59.2626,60.49,98,100,6.38,light rain
596,Hervey Bay,AU,-25.2986,152.8535,66.02,96,97,11.01,light rain
597,Nikolayevka,RU,53.1257,47.2041,57.13,93,100,3.74,overcast clouds
598,Katherine,AU,-14.4667,132.2667,77.32,57,63,5.75,broken clouds
599,Stepnyak,KZ,52.8339,70.7803,52.39,63,76,2.73,broken clouds
600,Mandalgovi,MN,45.7625,106.2708,52.59,55,100,21.59,overcast clouds
601,Pozoblanco,ES,38.3791,-4.8483,62.65,39,6,2.28,clear sky
602,Hirara,JP,24.8,125.2833,84.47,84,75,19.57,broken clouds
603,Atbasar,KZ,51.8,68.3333,55.35,56,100,10.83,overcast clouds
604,Partur,IN,19.6,76.2167,85.41,51,100,11.32,overcast clouds
605,Rocky Mountain House,CA,52.3668,-114.9188,50.11,100,100,10.36,overcast clouds
606,Salekhard,RU,66.53,66.6019,42.44,41,86,3.2,overcast clouds
607,Puerto Gaitan,CO,4.3133,-72.0816,75.79,84,41,5.66,scattered clouds
608,Tanout,NE,14.9709,8.8879,83.21,42,77,15.64,broken clouds
609,Ruwi,OM,23.5996,58.5507,90.14,33,0,4.29,clear sky
610,Bara,NG,10.3744,10.7288,78.06,66,43,6.22,scattered clouds
611,Wendelstein,DE,49.3536,11.1483,60.46,88,0,6.91,clear sky
612,Honningsvag,NO,70.9821,25.9704,44.35,70,75,2.3,broken clouds
613,Kumluca,TR,36.3703,30.2869,74.23,64,84,3.94,broken clouds
614,Port Macquarie,AU,-31.4333,152.9167,63.9,49,22,8.12,few clouds
615,Ituporanga,BR,-27.4144,-49.6025,56.28,99,80,1.54,broken clouds
616,Roxas,PH,11.5853,122.7511,81.14,79,100,3.69,overcast clouds
617,Carballo,ES,43.213,-8.691,63.55,81,99,7.09,overcast clouds
618,Zhongshu,CN,24.5167,103.7667,62.24,96,100,4.16,overcast clouds
619,Fuling,CN,29.7022,107.3919,69.33,97,100,2.06,overcast clouds
620,Avera,US,33.194,-82.5271,83.71,47,84,7.43,broken clouds
621,Ramjibanpur,IN,22.8333,87.6167,82.42,78,19,14.03,few clouds
622,Pevek,RU,69.7008,170.3133,33.35,80,48,8.7,scattered clouds
623,Naivasha,KE,-0.7167,36.4359,56.1,88,85,2.13,overcast clouds
624,Tahta,EG,26.7693,31.5021,86.27,23,75,5.53,broken clouds
625,Leo,BF,11.1,-2.1,82.2,49,98,11.65,overcast clouds
626,Brae,GB,60.3964,-1.353,48.69,88,45,1.54,scattered clouds
627,Weligama,LK,5.9667,80.4167,76.66,90,100,10.4,moderate rain
628,Gamba,GA,-2.65,10.0,71.83,94,82,1.77,broken clouds
629,Takoradi,GH,4.8845,-1.7554,77.68,87,100,10.25,light rain
630,Peace River,CA,56.2501,-117.286,73.71,33,100,11.5,overcast clouds
631,Kapoeta,SS,4.7717,33.5903,78.8,40,74,7.9,broken clouds
632,Sinnamary,GF,5.3833,-52.95,77.31,87,97,10.63,overcast clouds
633,Husavik,IS,66.0449,-17.3389,41.05,64,66,15.46,broken clouds
634,Glens Falls,US,43.3095,-73.644,73.13,35,75,3.44,broken clouds
635,Dunmore Town,BS,25.5,-76.65,80.19,81,7,6.44,clear sky
636,Tamandare,BR,-8.7597,-35.1047,75.24,86,3,7.74,clear sky
637,Ola,RU,59.5833,151.2833,64.15,89,85,6.24,overcast clouds
638,Mogoytuy,RU,51.2833,114.9167,62.94,46,98,1.12,overcast clouds
639,Salalah,OM,17.0151,54.0924,84.29,79,75,5.75,broken clouds
640,Katsina,NG,12.9894,7.6006,82.65,47,93,6.91,overcast clouds
641,Ninh Binh,VN,20.2539,105.975,83.66,80,100,7.56,overcast clouds
642,Vieux-Habitants,GP,16.0589,-61.7659,80.17,79,93,12.86,overcast clouds
643,Port Blair,IN,11.6667,92.75,75.24,100,100,2.3,moderate rain
644,Berberati,CF,4.2612,15.7922,67.17,99,100,2.86,moderate rain
645,Rypefjord,NO,70.6333,23.6667,43.27,75,40,5.75,scattered clouds
646,Praya,CV,14.9215,-23.5087,73.94,78,0,26.46,clear sky
647,Carlisle,US,40.2015,-77.1889,78.44,31,42,4.88,scattered clouds
648,Yomou,GN,7.5603,-9.2653,69.75,99,100,0.65,moderate rain
649,Krasnoselkup,RU,65.7,82.4667,35.64,54,7,9.17,clear sky
650,Birobidzhan,RU,48.8,132.95,64.11,58,6,4.43,clear sky
651,Fuyu,CN,45.1833,124.8167,52.18,85,100,13.27,overcast clouds
652,Neepawa,CA,50.2289,-99.4664,59.4,63,63,11.74,broken clouds
653,Luanda,AO,-8.8368,13.2343,75.2,88,20,4.61,few clouds
654,Sechura,PE,-5.5569,-80.8222,67.57,78,78,15.73,broken clouds
655,Alta Floresta,BR,-9.8756,-56.0861,73.49,62,6,3.24,clear sky
656,Soyo,AO,-6.1349,12.3689,73.04,93,49,3.38,scattered clouds
657,Isangel,VU,-19.55,169.2667,79.03,65,18,7.0,few clouds
658,Chino,US,34.0122,-117.6889,89.58,51,20,12.66,few clouds
659,Boyolangu,ID,-8.1181,111.8935,76.08,90,97,1.66,overcast clouds
660,Lahaina,US,20.8783,-156.6825,86.0,83,41,6.96,scattered clouds
661,Yichang,CN,30.7144,111.2847,77.65,72,92,5.23,overcast clouds
662,Kodinsk,RU,58.6881,99.1844,50.85,57,66,3.24,broken clouds
663,Bilibino,RU,68.0546,166.4372,39.67,49,99,6.85,overcast clouds
664,Krasnyy Kommunar,RU,51.9644,55.3668,60.87,93,40,6.71,scattered clouds
665,Abu Samrah,SY,35.3029,37.1841,66.96,56,0,6.55,clear sky
666,Nosy Varika,MG,-20.5833,48.5333,66.42,93,43,6.62,scattered clouds
667,Bud,US,39.447,-86.1758,84.15,37,55,5.73,broken clouds
668,Bagado,CO,5.4116,-76.4152,76.35,97,83,1.63,heavy intensity rain
669,Conway,US,35.0887,-92.4421,84.18,81,0,11.5,clear sky
670,Dhidhdhoo,MV,6.8833,73.1,81.93,78,78,14.47,broken clouds
671,Pyapon,MM,16.2833,95.6833,77.85,89,80,5.77,broken clouds
672,Alugan,PH,12.2188,125.4808,81.66,74,86,3.78,overcast clouds
673,Colonia,DE,50.9333,6.95,63.25,81,75,9.22,broken clouds
674,Angoram,PG,-4.0625,144.0661,84.92,68,52,2.42,broken clouds
675,Rapid City,US,44.0805,-103.231,78.1,69,100,3.44,overcast clouds
676,Copiapo,CL,-27.3667,-70.3333,55.09,64,86,1.61,overcast clouds
677,Jamame,SO,0.0722,42.7506,76.05,79,95,9.06,overcast clouds
678,Vao,NC,-22.6667,167.4833,73.36,70,23,6.93,few clouds
679,Nemuro,JP,43.3236,145.575,44.78,83,90,10.29,overcast clouds
680,Dobromir,RO,44.0167,27.7833,66.56,91,62,7.96,broken clouds
681,Lasa,IT,46.6166,10.7002,59.88,92,80,6.38,broken clouds
682,Aklavik,CA,68.2191,-135.0107,44.67,46,39,6.31,scattered clouds
683,Astana,KZ,51.1801,71.446,55.35,62,0,4.47,clear sky
684,Coahuayana,MX,18.7333,-103.6833,82.42,67,60,6.2,broken clouds
685,Abbotsford,CA,49.058,-122.2526,60.73,95,100,11.5,moderate rain
686,Caravelas,BR,-17.7125,-39.2481,69.12,80,64,9.08,broken clouds
687,Sayyan,YE,15.1718,44.3244,61.3,30,16,4.34,few clouds
688,Cacoal,BR,-11.4386,-61.4472,74.75,68,34,3.78,scattered clouds
689,Polis,CY,35.0367,32.4264,71.42,93,4,3.91,clear sky
690,Mujiayingzi,CN,42.1167,118.7833,52.25,77,100,18.88,overcast clouds
691,Nagato,JP,34.3833,131.2,65.19,86,96,6.38,overcast clouds
692,La Paz,BO,-16.5,-68.15,48.18,87,75,5.75,broken clouds
693,Boundiali,CI,9.5217,-6.4869,73.62,84,100,7.2,overcast clouds
694,Olinda,BR,-8.0089,-34.8553,76.73,83,20,5.75,few clouds
695,Howard Springs,AU,-12.497,131.047,82.87,92,31,4.03,scattered clouds
696,Dordrecht,NL,51.81,4.6736,59.14,84,100,5.01,overcast clouds
697,Ariyalur,IN,11.1333,79.0833,78.84,73,99,5.17,overcast clouds
698,Wang Saphung,TH,17.301,101.7685,75.22,100,20,1.14,few clouds
699,Mogadishu,SO,2.0371,45.3438,78.55,79,80,19.95,broken clouds
